S	Nearer Blessed Lord	https://archive.org/download/pleasebringithome/Nearer%20Blessed%20Lord.mp3
S	New World Coming	https://archive.org/download/pleasebringithome/New%20World%20Coming.mp3
S	Night Song	https://archive.org/download/pleasebringithome/Night%20Song.mp3
S	Nina	https://archive.org/download/pleasebringithome/Nina.mp3
S	No Good Man	https://archive.org/download/pleasebringithome/No%20Good%20Man.mp3
S	No Opportunity Necessary, No Experience Needed	https://archive.org/download/nina_20210202/38%20No%20Opportunity%20Necessary%2C%20No%20Experience%20Needed.mp3
S	Nobody	https://archive.org/download/pleasebringithome/Nobody.mp3
S	Nobody Knows You When You're Down and Out	https://archive.org/download/nina-simone-1965-pastel-blues/02.%20Nina%20Simone%20-%20Nobody%20Knows%20You%20When%20You%27re%20Down%20and%20Out.mp3
S	Nobody's Fault But Mine	https://archive.org/download/pleasebringithome/Nobody%27s%20Fault%20But%20Mine.mp3
S	O-o-h Child	https://archive.org/download/pleasebringithome/O-o-h%20Child.mp3
S	Obeah Woman	https://archive.org/download/pleasebringithome/Obeah%20Woman.mp3
S	Of This I'm Sure	https://archive.org/download/pleasebringithome/Of%20This%20I%27m%20Sure.mp3
S	Old Devil Moon	https://archive.org/download/pleasebringithome/Old%20Devil%20Moon.mp3
S	Other Woman, The	https://archive.org/download/nina_20210202/29%20Other%20Woman%2C%20The.mp3
S	Our Love (Will See Us Through)	https://archive.org/download/pleasebringithome/Our%20Love%20%28Will%20See%20Us%20Through%29.mp3
S	Pirate Jenny	https://archive.org/download/nina_20210202/10%20Pirate%20Jenny%20.mp3
S	Plain Gold Ring (2013 Remastered Version)	https://archive.org/download/pleasebringithome/Plain%20Gold%20Ring%20%282013%20Remastered%20Version%29.mp3
S	Poppies	https://archive.org/download/pleasebringithome/Poppies.mp3
S	Rags and Old Iron	https://archive.org/download/pleasebringithome/Rags%20and%20Old%20Iron.mp3
S	Real Real	https://archive.org/download/pleasebringithome/Real%20Real.mp3
S	Return Home (1959)	https://archive.org/download/nina-simone-at-town-hall-1959/09.%20Nina%20Simone%20-%20Return%20Home%20%281959%29.m4a
S	Revolution	https://archive.org/download/nina_20210202/32%20Revolution.mp3
S	Revolution (Pt. 1)	https://archive.org/download/pleasebringithome/Revolution%20%28Pt.%201%29.mp3
S	Rich Girl	https://archive.org/download/pleasebringithome/Rich%20Girl.mp3
S	Save Me	https://archive.org/download/pleasebringithome/Save%20Me.mp3
S	See-Line Woman	https://archive.org/download/pleasebringithome/See-Line%20Woman.mp3
S	Seems I'm Never Tired Lovin' You	https://archive.org/download/pleasebringithome/Seems%20I%27m%20Never%20Tired%20Lovin%27%20You.mp3
S	Seems I'M Never Tired Loving You	https://archive.org/download/nina_20210202/25%20Seems%20I%27M%20Never%20Tired%20Loving%20You.mp3
S	Silver City Bound	https://archive.org/download/pleasebringithome/Silver%20City%20Bound.mp3
S	Since I Fell for You (Original Mix)	https://archive.org/download/pleasebringithome/Since%20I%20Fell%20for%20You%20%28Original%20Mix%29.mp3
S	Sinnerman	https://archive.org/download/nina-simone-1965-pastel-blues/09.%20Nina%20Simone%20-%20Sinnerman.mp3
S	SinnermanMegaMix	https://archive.org/download/SinnermanMix14Mins/SinnermanMegaMix.mp3
S	Solitaire	https://archive.org/download/pleasebringithome/Solitaire.mp3
S	Some Say	https://archive.org/download/pleasebringithome/Some%20Say.mp3
S	Something Wonderful	https://archive.org/download/pleasebringithome/Something%20Wonderful.mp3
S	Stompin' at the Savoy	https://archive.org/download/pleasebringithome/Stompin%27%20at%20the%20Savoy.mp3
S	Strange Fruit	https://archive.org/download/nina-simone-1965-pastel-blues/08.%20Nina%20Simone%20-%20Strange%20Fruit.mp3
S	Summertime (Part II - Vocal) (1959)	https://archive.org/download/nina-simone-at-town-hall-1959/07.%20Nina%20Simone%20-%20Summertime%20%28Part%20II%20-%20Vocal%29%20%281959%29.m4a
S	Sunday In Savannah	https://archive.org/download/nina_20210202/19%20Sunday%20In%20Savannah%20.mp3
S	Suzanne	https://archive.org/download/pleasebringithome/Suzanne.mp3
S	Tanywey	https://archive.org/download/pleasebringithome/Tanywey.mp3
S	Tell It Like It Is	https://archive.org/download/pleasebringithome/Tell%20It%20Like%20It%20Is.mp3
S	Tell Me More and More and Then Some	https://archive.org/download/nina-simone-1965-pastel-blues/05.%20Nina%20Simone%20-%20Tell%20Me%20More%20and%20More%20and%20Then%20Some.mp3
S	Thandewye	https://archive.org/download/pleasebringithome/Thandewye.mp3
S	That's All I Ask	https://archive.org/download/pleasebringithome/That%27s%20All%20I%20Ask.mp3
